user.id,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio
14174,24.0,1543,19951,21494,152,1549,28718,7932,20786,28718,1704,0.053729368340413676,0.6947210808552128,0.0052928476913434086,0.2762030782087889,0.7237969217912111,0.05393829653875618
14175,16.0,355,7278,7633,54,416,10226,2826,7400,10226,734,0.03471543125366712,0.7117152356737727,0.00528065714844514,0.276354390768629,0.723645609231371,0.04068061803246626
14176,24.0,77,1733,1810,3,105,2388,700,1688,2388,144,0.032244556113902846,0.72571189279732,0.001256281407035176,0.2931323283082077,0.7068676716917923,0.04396984924623116
14177,24.0,535,13779,14314,7,658,18956,5524,13432,18956,1414,0.028223253851023422,0.726893859464022,0.00036927621861152144,0.29141169023000635,0.7085883097699937,0.03471196454948301
14178,14.0,7522,98641,106163,458,9432,151310,40149,111161,151310,9927,0.04971251073954134,0.6519132905954662,0.0030268984204613048,0.2653426739805697,0.7346573260194303,0.06233560240565726
14179,16.0,79,1269,1348,0,116,1891,506,1385,1891,140,0.04177683765203596,0.6710735060814383,0.0,0.2675832892649392,0.7324167107350608,0.061343204653622425
14180,14.0,361,4157,4518,10,662,6758,1751,5007,6758,365,0.0534181710565256,0.6151228174015981,0.001479727730097662,0.2591003255401006,0.7408996744598993,0.09795797573246523
14181,13.0,82,8020,8102,29,1842,11415,2770,8645,11415,290,0.00718353044240035,0.7025843188786685,0.0025405168637757337,0.24266316250547526,0.7573368374945247,0.16136662286465178
14182,25.0,360,6873,7233,30,408,9615,2774,6841,9615,681,0.0374414976599064,0.7148205928237129,0.0031201248049922,0.2885075403016121,0.7114924596983879,0.042433697347893914
14183,24.0,146,3485,3631,33,249,5014,1390,3624,5014,340,0.029118468288791385,0.6950538492221779,0.00658157159952134,0.2772237734343837,0.7227762265656162,0.04966094934184284
14184,16.0,1116,30853,31969,95,1324,42270,12385,29897,42282,3671,0.02639421030225628,0.7296958516626461,0.0022468189773426042,0.29291424246724374,0.7070857575327563,0.03131356132633272
14185,15.0,23,2974,2997,8,601,4468,1107,3361,4468,269,0.005147717099373322,0.6656222023276633,0.0017905102954341987,0.24776186213070725,0.7522381378692927,0.13451208594449418
14186,,285,9036,9321,16,441,12325,3587,8738,12325,892,0.023123732251521298,0.7331440162271805,0.0012981744421906693,0.2910344827586207,0.7089655172413794,0.03578093306288033
14187,,31653,374921,406575,2136,28103,564764,156293,408593,564886,37273,0.05603431488831375,0.6637109080416226,0.0037812939247919048,0.2766806045821635,0.7233193954178365,0.04974986103390772
14188,24.0,207,6219,6426,20,308,8502,2486,6016,8502,671,0.024347212420606917,0.7314749470712774,0.002352387673488591,0.29240178781463183,0.7075982121853681,0.0362267701717243
14189,,68,5059,5127,63,451,7112,1887,5225,7112,384,0.009561304836895388,0.7113329583802025,0.008858267716535433,0.26532620922384703,0.734673790776153,0.06341394825646794
14190,15.0,190,2178,2368,10,158,3199,906,2293,3199,218,0.05939356048765239,0.6808377618005627,0.0031259768677711786,0.28321350422006875,0.7167864957799313,0.04939043451078462
14191,27.0,150,4820,4970,6,265,6672,1925,4747,6672,545,0.022482014388489208,0.7224220623501199,0.0008992805755395684,0.28851918465227816,0.7114808153477218,0.03971822541966427
14192,23.0,1833,35498,37331,163,1804,50303,14538,35769,50307,3753,0.03643628123322798,0.7056274474725187,0.0032401057506907588,0.2889856282425905,0.7110143717574096,0.035859820700896494
14193,,5012,145962,150974,242,5300,198237,57563,140674,198237,17024,0.025282868485701458,0.73630048880885,0.0012207610082880592,0.290374652562337,0.709625347437663,0.026735674974903777
14194,45.0,371,5926,6297,125,208,8330,2377,5953,8330,602,0.04453781512605042,0.7114045618247299,0.015006002400960384,0.2853541416566627,0.7146458583433374,0.02496998799519808
14195,,499,11515,12014,38,713,15877,4553,11324,15877,1047,0.03142911129306544,0.7252629589972917,0.0023933992567865465,0.28676702147760913,0.7132329785223909,0.04490772816023178
14196,,100,3861,3961,6,161,5121,1479,3642,5121,339,0.019527436047646944,0.7539543057996485,0.0011716461628588166,0.2888107791446983,0.7111892208553017,0.03143917203671158
14197,15.0,55,1765,1820,0,60,2410,711,1699,2410,185,0.022821576763485476,0.7323651452282157,0.0,0.2950207468879668,0.7049792531120332,0.024896265560165973
14198,26.0,167,4201,4368,32,426,6096,1685,4411,6096,459,0.02739501312335958,0.6891404199475065,0.005249343832020997,0.27641076115485563,0.7235892388451444,0.06988188976377953
14199,16.0,281,3874,4155,10,380,5750,1606,4144,5750,312,0.0488695652173913,0.6737391304347826,0.0017391304347826088,0.27930434782608693,0.7206956521739131,0.06608695652173913
14200,16.0,84,3108,3192,3,63,4212,1183,3029,4212,406,0.019943019943019943,0.7378917378917379,0.0007122507122507123,0.2808641975308642,0.7191358024691358,0.014957264957264958
14201,,400,12611,13011,65,478,16613,4947,11666,16613,1071,0.024077529645458375,0.759104315897189,0.003912598567386986,0.2977788478902065,0.7022211521097935,0.02877264792632276
14202,24.0,68,3502,3570,0,110,4573,1362,3211,4573,352,0.01486988847583643,0.7657992565055762,0.0,0.29783511917778266,0.7021648808222174,0.024054231357970697
14203,,2034,31252,33286,175,2404,45615,12610,33005,45615,3159,0.044590595198947716,0.6851255069604297,0.003836457305710841,0.27644415214293544,0.7235558478570646,0.052701962073879206
14204,24.0,2031,44785,46816,305,2471,62214,17613,44601,62214,4198,0.03264538528305526,0.7198540521426046,0.004902433535860096,0.28310348153148807,0.7168965184685119,0.03971774841675507
14205,24.0,796,19212,20008,188,1132,27379,7687,19697,27384,2240,0.02906806894536956,0.7015775635407537,0.006865322816243062,0.28071136430032134,0.7192886356996786,0.04133800759567631
14206,13.0,64,3337,3401,14,190,4500,1246,3254,4500,380,0.014222222222222223,0.7415555555555555,0.003111111111111111,0.2768888888888889,0.7231111111111111,0.042222222222222223
14207,26.0,672,14962,15634,24,1042,21307,5905,15402,21307,1491,0.03153893086778993,0.7022105411367157,0.0011263903881353545,0.2771389684141362,0.7228610315858638,0.04890411601820998
14208,26.0,167,2753,2920,22,186,3923,1090,2833,3923,246,0.04256946214631659,0.7017588580168238,0.005607953097119552,0.2778485852663778,0.7221514147336222,0.04741269436655621
14209,16.0,49,1910,1959,3,54,2684,720,1964,2684,197,0.01825633383010432,0.7116244411326379,0.0011177347242921013,0.26825633383010433,0.7317436661698957,0.020119225037257823
14210,,398,9871,10269,12,472,13453,3975,9478,13453,984,0.02958447929829778,0.73373968631532,0.0008919943507024455,0.2954731286701851,0.704526871329815,0.03508511112762953
14211,23.0,2441,54674,57115,388,2702,75918,21524,54394,75918,6288,0.032153112568824256,0.7201717642719777,0.0051107774177401935,0.2835164256171132,0.7164835743828868,0.03559103242972681
14212,,3472,77076,80548,761,3403,102072,30763,71309,102072,6746,0.034015204953366254,0.7551140371502468,0.007455521592601301,0.30138529665334274,0.6986147033466572,0.03333921153695431
14213,,459,7507,7966,38,400,10747,3085,7662,10747,769,0.04270959337489532,0.6985205173536801,0.0035358704754815296,0.28705685307527684,0.7129431469247232,0.03721968921559505
14214,14.0,23,2502,2525,2,252,3500,950,2550,3500,242,0.006571428571428572,0.7148571428571429,0.0005714285714285715,0.2714285714285714,0.7285714285714285,0.072
14215,,240,5362,5602,30,181,7326,2144,5182,7326,559,0.03276003276003276,0.7319137319137319,0.004095004095004095,0.29265629265629267,0.7073437073437073,0.024706524706524707
14216,26.0,210,5630,5840,26,209,7415,2226,5189,7415,472,0.028320971004720162,0.7592717464598786,0.003506405933917734,0.30020229265003373,0.6997977073499663,0.02818610923803102
14217,26.0,186,8197,8383,8,539,11683,3184,8499,11683,1152,0.015920568347171104,0.701617735170761,0.0006847556278353163,0.2725327398784559,0.7274672601215442,0.046135410425404436
14218,,195,4570,4765,42,187,6434,1810,4627,6437,516,0.03029361503806121,0.7099580549945627,0.006524778623582414,0.28118688830200406,0.718813111697996,0.02905080006214075
14219,,10,1546,1556,10,58,2108,588,1520,2108,191,0.004743833017077799,0.7333965844402277,0.004743833017077799,0.27893738140417457,0.7210626185958254,0.027514231499051234
14220,,204,2703,2907,76,107,3951,1076,2875,3951,231,0.051632498101746395,0.6841305998481397,0.01923563654770944,0.2723361174386231,0.7276638825613768,0.027081751455327766
14221,33.0,180,4007,4187,50,162,5507,1584,3923,5507,451,0.032685672780098055,0.7276193934991828,0.009079353550027237,0.2876339204648629,0.7123660795351371,0.029417105502088252
14222,37.0,4728,102391,107119,837,5052,141262,40877,100385,141262,9325,0.03346972292619388,0.7248304568815392,0.005925160340360465,0.28937010661041185,0.7106298933895882,0.035763333380526965
14223,,1269,26774,28043,57,3051,38785,10587,28198,38785,2758,0.032718834601005546,0.6903184220703881,0.0014696403248678613,0.2729663529715096,0.7270336470284904,0.07866443212582183
14224,14.0,1261,25135,26396,113,1394,36209,9823,26386,36209,3019,0.03482559584633654,0.6941644342566765,0.003120771079013505,0.271286144328758,0.7287138556712419,0.03849871578889227
14225,27.0,98,3524,3622,8,136,4677,1376,3301,4677,328,0.020953602736797094,0.7534744494333975,0.001710498182595681,0.29420568740645714,0.7057943125935429,0.029078469104126578
14226,,1645,32077,33722,84,1446,43788,12996,30792,43788,2951,0.037567370055723026,0.7325522974330867,0.0019183337900794738,0.29679364209372433,0.7032063579062757,0.033022745957796654
14227,,224,2871,3095,17,446,4720,1148,3572,4720,273,0.04745762711864407,0.6082627118644067,0.0036016949152542373,0.24322033898305084,0.7567796610169492,0.09449152542372881
14228,,98,5365,5463,5,211,6995,2161,4834,6995,564,0.014010007147962831,0.7669764117226591,0.0007147962830593281,0.3089349535382416,0.6910650464617584,0.030164403145103644
14229,14.0,654,12557,13211,87,753,17622,5015,12607,17622,1300,0.037112700034048346,0.71257519010328,0.004937010554988083,0.28458744750879583,0.7154125524912042,0.04273067756213823
14230,,90,2333,2423,9,105,3205,920,2285,3205,255,0.028081123244929798,0.7279251170046802,0.0028081123244929796,0.2870514820592824,0.7129485179407177,0.0327613104524181
14231,33.0,338,2999,3337,21,202,5041,1197,3844,5041,252,0.06705018845467169,0.5949216425312438,0.00416584011108907,0.23745288633207698,0.762547113667923,0.040071414401904384
14232,,3424,99343,102767,895,4810,135623,39366,96257,135623,9668,0.02524645524726632,0.7324937510599234,0.0065991756560465405,0.29026050153734984,0.7097394984626502,0.03546596078836185
14233,24.0,306,9500,9806,33,324,12714,3791,8923,12714,1097,0.02406795658329401,0.7472078024225264,0.0025955639452571967,0.2981752398930313,0.7018247601069687,0.025483718735252476
14234,26.0,2122,39597,41719,467,2304,55708,15906,39802,55708,3660,0.038091476987147266,0.7107955769368852,0.008382997056078121,0.2855245207151576,0.7144754792848423,0.04135851224240684
14235,,1922,47305,49227,486,1749,64205,18783,45422,64205,4736,0.02993536328946344,0.73678062456195,0.00756950393271552,0.29254730939957946,0.7074526906004205,0.027240869091192273
14236,25.0,2272,45306,47578,318,2522,63448,17943,45505,63448,4178,0.035808851342831925,0.7140650611524398,0.005011978312949187,0.2827985121674442,0.7172014878325558,0.03974908586559072
14237,16.0,871,21895,22766,209,3614,33638,8554,25084,33638,2064,0.025893334918841784,0.650900766989714,0.006213211249182472,0.2542957369641477,0.7457042630358524,0.10743801652892562
14238,38.0,399,5840,6239,4,343,8790,2250,6540,8790,532,0.04539249146757679,0.664391353811149,0.0004550625711035267,0.25597269624573377,0.7440273037542662,0.039021615472127416
14239,27.0,128,2060,2188,28,173,3426,825,2601,3426,239,0.037361354349095155,0.6012842965557501,0.008172796263864565,0.24080560420315236,0.7591943957968477,0.05049620548744892
14240,16.0,150,3646,3796,9,227,5046,1448,3598,5046,372,0.029726516052318668,0.7225525168450257,0.0017835909631391202,0.2869599682917162,0.7130400317082838,0.044986127625842254
14241,13.0,1573,55946,57519,390,3868,78684,22480,56204,78684,6226,0.019991357836408926,0.7110213003914392,0.0049565350007625434,0.2856997610695948,0.7143002389304052,0.04915865995628082
14242,,872,11736,12608,296,915,17396,4774,12622,17396,665,0.050126465854219364,0.6746378477810991,0.017015405840423086,0.27443090365601286,0.7255690963439871,0.05259829845941596
14243,,61,2176,2237,12,86,3049,861,2188,3049,277,0.020006559527714005,0.7136766152836995,0.003935716628402755,0.28238766808789767,0.7176123319121023,0.028205969170219745
14244,16.0,86,2825,2911,4,198,3873,1137,2736,3873,312,0.022205009036922282,0.7294087270849471,0.0010327911179963851,0.2935708752904725,0.7064291247095275,0.05112316034082107
14245,,226,7870,8096,7,294,10592,3054,7538,10592,929,0.021336858006042295,0.7430135951661632,0.0006608761329305136,0.28833081570996977,0.7116691842900302,0.027756797583081572
14246,16.0,285,4348,4633,35,264,6352,1766,4586,6352,418,0.04486775818639799,0.6845088161209067,0.00551007556675063,0.27802267002518893,0.7219773299748111,0.041561712846347604
14247,27.0,52,1561,1613,9,78,2187,610,1577,2187,170,0.02377686328303612,0.7137631458619113,0.00411522633744856,0.27892089620484684,0.7210791037951532,0.03566529492455418
14248,17.0,191,4016,4207,0,288,5527,1574,3953,5527,383,0.034557626198661116,0.726614800072372,0.0,0.28478378867378323,0.7152162113262167,0.05210783426813823
14249,36.0,151,4816,4967,9,202,6399,1907,4492,6399,501,0.023597437099546804,0.752617596499453,0.0014064697609001407,0.298015314892952,0.7019846851070479,0.03156743241131427
14250,24.0,341,5906,6247,34,304,8223,2333,5890,8223,607,0.04146905022497872,0.718229356682476,0.0041347440107016905,0.28371640520491304,0.716283594795087,0.036969475860391586
14251,27.0,367,9884,10251,29,386,13405,3932,9473,13405,1100,0.027377844088026855,0.7373368146214099,0.00216337187616561,0.29332338679597164,0.7066766132040283,0.028795225662066392
14252,24.0,67,2538,2605,3,418,3749,973,2776,3749,263,0.017871432381968526,0.6769805281408375,0.0008002133902373967,0.2595358762336623,0.7404641237663377,0.11149639903974393
14253,,1078,12670,13748,65,649,20522,5341,15181,20522,1045,0.05252899327550921,0.6173862196666992,0.0031673326186531527,0.2602572848650229,0.7397427151349771,0.031624597992398404
14254,16.0,146,14986,15132,43,726,19987,5701,14286,19987,1678,0.007304748086256066,0.7497873617851604,0.002151398408965828,0.28523540301195777,0.7147645969880422,0.03632361034672537
14255,26.0,911,19812,20723,83,1430,27928,7578,20350,27928,2122,0.03261959323975938,0.7093955886565454,0.002971927814379834,0.2713405900887998,0.7286594099112003,0.05120309366943569
14256,17.0,327,6143,6470,7,294,8785,2483,6302,8785,643,0.03722253841775754,0.6992601024473535,0.0007968127490039841,0.28264086511098463,0.7173591348890154,0.03346613545816733
14257,39.0,200,4717,4917,36,245,6523,1898,4625,6523,476,0.030660738923808065,0.7231335275180132,0.0055189330062854515,0.29097041238693855,0.7090295876130615,0.037559405181664875
14258,23.0,383,8162,8545,77,379,11178,3208,7970,11178,750,0.03426373233136518,0.730184290570764,0.006888531043120415,0.28699230631597783,0.7130076936840222,0.033905886562891396
14259,,669,16401,17070,141,706,22623,6493,16130,22623,1950,0.02957167484418512,0.7249701631083411,0.00623259514653229,0.28700879635768906,0.7129912036423109,0.031207178535119128
14260,23.0,156,4666,4822,2,199,6276,1891,4385,6276,473,0.0248565965583174,0.7434671765455704,0.00031867431485022306,0.3013065646908859,0.6986934353091141,0.0317080943275972
14261,,513,15204,15717,22,706,20593,5883,14710,20593,1596,0.0249113776526004,0.738309134171806,0.0010683241878308163,0.28567959986403146,0.7143204001359685,0.03428349439129801
14262,45.0,263,9305,9568,0,392,13185,3455,9730,13185,968,0.01994690936670459,0.7057262040197194,0.0,0.2620401971937808,0.7379598028062192,0.029730754645430412
14263,27.0,33,1582,1615,12,92,2201,601,1600,2201,204,0.014993184915947297,0.7187641980917765,0.005452067242162653,0.27305770104497956,0.7269422989550205,0.04179918218991367
14264,25.0,2642,88067,90709,1193,5248,122518,34156,88362,122518,9350,0.02156417832481758,0.7188086648492467,0.00973734471669469,0.27878352568602166,0.7212164743139784,0.042834522274278065
14265,17.0,367,6562,6929,40,223,9029,2578,6451,9029,658,0.04064680474028132,0.7267692989256839,0.004430169453981615,0.2855244213091151,0.714475578690885,0.0246981947059475
14266,15.0,127,2735,2862,3,127,3770,1092,2678,3770,296,0.03368700265251989,0.7254641909814323,0.0007957559681697613,0.2896551724137931,0.7103448275862069,0.03368700265251989
14267,23.0,332,8334,8666,141,554,11503,3192,8311,11503,821,0.028862035990611146,0.7245066504390159,0.012257671911675216,0.277492827957924,0.7225071720420759,0.048161349213248716
14268,,2123,36930,39053,155,2179,54545,14976,39569,54545,3639,0.03892199101659181,0.6770556421303511,0.002841690347419562,0.27456228801906685,0.7254377119809332,0.03994866623888532
14269,15.0,232,2555,2787,9,119,3615,1070,2545,3615,261,0.06417704011065006,0.706777316735823,0.0024896265560165973,0.2959889349930844,0.7040110650069157,0.032918395573997235
14270,,416,11902,12318,60,656,16294,4724,11570,16294,1381,0.02553087025899104,0.73045292745796,0.003682337056585246,0.28992267092181173,0.7100773290781883,0.040260218485332025
14271,14.0,613,12630,13243,44,1093,18307,4958,13349,18307,1436,0.03348445949636751,0.6899000382367401,0.0024034522313869013,0.270825367345824,0.729174632654176,0.059703938384224615
14272,,753,13418,14171,28,723,18893,5397,13496,18893,1488,0.03985603133435664,0.7102101307362515,0.0014820303816228233,0.2856613560577992,0.7143386439422008,0.03826814163976076
14273,23.0,305,7711,8016,14,395,10661,3015,7646,10661,789,0.028608948503892694,0.7232904980771034,0.0013131976362442547,0.2828064909483163,0.7171935090516837,0.037050933308320044
14274,42.0,5734,106872,112606,502,5598,147763,42937,104826,147763,9906,0.03880538429782828,0.7232663115935654,0.00339733221442445,0.29058018583813267,0.7094198141618673,0.03788499150666946
14275,33.0,1870,58999,60869,234,2470,81573,23407,58166,81573,6711,0.022924251897073786,0.7232662768317948,0.0028685962266926557,0.28694543537690165,0.7130545646230984,0.030279626837311367
14276,,109,1946,2055,22,144,3205,763,2442,3205,189,0.034009360374414974,0.6071762870514821,0.006864274570982839,0.23806552262090483,0.7619344773790951,0.04492979719188767
14277,,1485,28670,30155,69,1566,42321,11783,30538,42321,3163,0.03508896292620685,0.6774414593227949,0.0016303962571772878,0.2784196970771012,0.7215803029228988,0.037002906358545404
14278,27.0,56,4542,4598,18,216,6719,1713,5006,6719,495,0.008334573597261497,0.6759934514064593,0.0026789700848340527,0.254948653073374,0.745051346926626,0.032147641018008634
14279,25.0,391,8895,9286,8,313,12277,3576,8701,12277,962,0.03184817137737232,0.7245255355542886,0.0006516249898183595,0.2912763704488067,0.7087236295511933,0.025494827726643316
14280,,1066,18253,19319,110,1198,26790,7391,19399,26790,2298,0.03979096677864875,0.6813363195222097,0.004106009705113848,0.27588652482269505,0.724113475177305,0.04471817842478537
14281,,20,6783,6803,12,373,9084,2577,6507,9084,747,0.002201673271686482,0.7466974900924703,0.001321003963011889,0.2836856010568032,0.7163143989431968,0.041061206516952886
14282,16.0,509,10909,11418,29,645,15373,4286,11087,15373,1106,0.033109998048526636,0.7096207636765758,0.0018864242503089832,0.27880049437325183,0.7211995056267482,0.04195667729135497
14283,16.0,524,6726,7250,104,636,9917,2601,7316,9917,670,0.052838560048401734,0.6782293032166986,0.010487042452354543,0.2622768982555208,0.7377231017444792,0.06413229807401431
14284,,234,7040,7274,47,368,9673,2717,6956,9673,638,0.024191047244908507,0.7277990282228884,0.004858885557738034,0.280884937454771,0.719115062545229,0.03804404011165099
14285,,71,3161,3232,10,442,4629,1207,3422,4629,266,0.015338085979693238,0.6828688701663426,0.002160293799956794,0.2607474616547851,0.739252538345215,0.0954849859580903
14286,26.0,92,10933,11025,27,551,15212,4097,11115,15212,1245,0.0060478569550354985,0.7187089140152512,0.0017749145411517222,0.2693268472258743,0.7306731527741257,0.03622140415461478
14287,27.0,7512,175406,182918,883,8610,241620,69457,172163,241620,18119,0.031090141544574124,0.7259581160499958,0.003654498799768231,0.28746378611042134,0.7125362138895787,0.035634467345418426
14288,,3830,59968,63798,515,4379,85872,23930,61942,85872,5483,0.04460126700204956,0.6983417179057202,0.00599729830445314,0.2786705794671138,0.7213294205328862,0.05099450344699087
14289,15.0,892,1689,2581,9,402,3723,1001,2722,3723,29,0.23959172710179963,0.4536663980660757,0.0024174053182917004,0.26886919151222133,0.7311308084877787,0.10797743755036261
14290,17.0,386,6375,6761,40,309,9121,2583,6538,9121,561,0.04231992106128714,0.6989365201184081,0.004385484047801776,0.2831926323867997,0.7168073676132003,0.03387786426926872
14291,27.0,27222,498931,526153,3192,33369,714336,200149,514187,714336,49331,0.03810811718854993,0.6984542288222909,0.004468485418626529,0.2801888747032209,0.7198111252967792,0.046713311382878646
14292,15.0,83,1643,1726,7,48,2341,669,1672,2341,190,0.03545493378897907,0.7018368218709953,0.00299017513882956,0.28577530969671083,0.7142246903032892,0.02050405809483127
14293,,532,12723,13255,122,1058,18767,4989,13778,18767,1322,0.02834763148079075,0.6779453295678585,0.006500772632812916,0.26583897266478396,0.734161027335216,0.0563755528320989
14294,26.0,427,5739,6166,200,317,8301,2307,5994,8301,526,0.05143958559209734,0.6913624864474159,0.024093482712926155,0.2779183230936032,0.7220816769063968,0.038188170099987956
14295,15.0,3136,29811,32947,492,2521,46986,12772,34214,46986,3108,0.06674328523389945,0.6344655854935513,0.010471204188481676,0.2718256501936747,0.7281743498063253,0.05365427999829737
14296,,525,15745,16270,149,1127,22046,6067,15979,22046,1741,0.023813843781184795,0.7141885149233421,0.006758595663612446,0.27519731470561554,0.7248026852943845,0.05112038465027669
14297,14.0,111,10338,10449,24,415,13820,3962,9858,13820,1173,0.008031837916063676,0.7480463096960926,0.0017366136034732273,0.2866859623733719,0.713314037626628,0.030028943560057888
14298,,258,7219,7477,17,417,9953,2852,7101,9953,704,0.025921832613282427,0.7253089520747513,0.001708027730332563,0.2865467698181453,0.7134532301818547,0.04189691550286346
14299,14.0,673,12353,13026,75,1588,18426,4957,13469,18426,1234,0.03652447628351243,0.6704113752306523,0.0040703353956366,0.26902203408227504,0.7309779659177249,0.08618256811027895
14300,23.0,676,27602,28278,93,890,35994,10987,25007,35994,2646,0.018780907929099293,0.766850030560649,0.00258376396066011,0.30524531866422183,0.6947546813357782,0.024726343279435462
14301,27.0,190,3785,3975,18,161,5372,1537,3835,5372,458,0.03536857781087118,0.7045793000744601,0.0033507073715562173,0.2861131794489948,0.7138868205510052,0.029970215934475054
14302,17.0,2381,78010,80391,77,3078,103919,30696,73223,103919,7912,0.022912075751306306,0.7506808187145758,0.0007409617105630347,0.2953839047719859,0.7046160952280142,0.029619222663805463
14303,23.0,561,11306,11867,72,1134,16261,4506,11755,16261,1235,0.034499723264251894,0.6952831929155648,0.0044277719697435585,0.277104729106451,0.722895270893549,0.06973740852346104
14304,,128,2845,2973,1,220,4046,1119,2927,4046,330,0.03163618388531883,0.7031636183885319,0.00024715768660405336,0.27656945130993577,0.7234305486900643,0.05437469105289174
14305,41.0,411,9560,9971,60,675,13496,3716,9780,13496,838,0.030453467694131594,0.7083580320094843,0.004445761707172495,0.27534084173088325,0.7246591582691168,0.05001481920569058
14306,23.0,1617,27944,29561,180,1942,40833,11249,29584,40833,2594,0.03960032326794505,0.6843484436607645,0.004408199250606128,0.27548796316704627,0.7245120368329537,0.04755957191487278
14307,,6,12446,12452,29,792,16762,4828,11934,16762,1497,0.0003579525116334566,0.7425128266316668,0.0017301038062283738,0.2880324543610548,0.7119675456389453,0.04724973153561628
14308,,2844,22581,25425,186,1950,35480,9538,25942,35480,2596,0.08015783540022547,0.6364430665163472,0.0052423900789177,0.2688275084554679,0.7311724915445321,0.05496054114994363
14309,,103,5266,5369,5,402,7434,2048,5386,7434,645,0.013855259617971483,0.7083669626042507,0.0006725854183481302,0.2754909873553941,0.7245090126446059,0.05407586763518967
14310,,1442,26593,28035,166,1104,36303,10735,25568,36303,2441,0.03972123515962868,0.7325289920943173,0.004572624851940611,0.29570558906977384,0.7042944109302262,0.030410709858689364
14311,,700,13969,14669,18,905,19700,5483,14217,19700,1279,0.03553299492385787,0.7090862944162436,0.0009137055837563451,0.2783248730964467,0.7216751269035533,0.045939086294416245
14312,17.0,327,6258,6585,30,502,8960,2388,6572,8960,646,0.036495535714285716,0.6984375,0.0033482142857142855,0.26651785714285714,0.7334821428571429,0.056026785714285716
14313,,858,16428,17286,90,705,22180,6585,15595,22180,1442,0.03868349864743012,0.7406672678088367,0.0040577096483318306,0.29688908926961227,0.7031109107303878,0.031785392245266005
14314,14.0,78,1928,2006,9,112,2699,768,1931,2699,172,0.028899592441645052,0.7143386439422008,0.0033345683586513525,0.28454983327158206,0.7154501667284179,0.041496850685439055
14315,14.0,49,6260,6309,56,546,8491,2272,6219,8491,497,0.005770816158285243,0.737251207160523,0.006595218466611707,0.26757743493110353,0.7324225650688965,0.06430338004946413
14316,13.0,914,7566,8480,37,696,11765,3333,8432,11765,819,0.07768805779855503,0.6430939226519337,0.0031449213769655757,0.2832979175520612,0.7167020824479388,0.059158521036974075
14317,16.0,144,3429,3573,33,101,4767,1388,3379,4767,387,0.030207677784770296,0.7193203272498426,0.006922592825676526,0.2911684497587581,0.7088315502412419,0.02118732955737361
14318,14.0,365,14161,14526,58,1928,20055,5749,14306,20055,1036,0.018199950137122913,0.706108202443281,0.0028920468711044625,0.28666168037895784,0.7133383196210421,0.09613562702567938
14319,,180,3841,4021,59,134,5270,1551,3719,5270,351,0.03415559772296015,0.728842504743833,0.011195445920303606,0.29430740037950665,0.7056925996204934,0.025426944971537004
14320,16.0,2289,30574,32863,247,2023,45035,12579,32456,45035,3242,0.05082713445098257,0.6788941934051294,0.00548462307094482,0.2793160874875097,0.7206839125124903,0.04492061729765738
14321,42.0,92,2456,2548,2,226,3462,986,2476,3462,207,0.02657423454650491,0.7094165222414789,0.0005777007510109763,0.2848064702484113,0.7151935297515887,0.06528018486424032
14322,24.0,135,1920,2055,30,132,2791,772,2019,2791,156,0.048369759942672876,0.6879254747402365,0.010748835542816195,0.27660336796847007,0.7233966320315299,0.047294876388391256
14323,34.0,194,4236,4430,18,350,6235,1628,4607,6235,389,0.03111467522052927,0.6793905372894948,0.0028869286287089013,0.2611066559743384,0.7388933440256615,0.056134723336006415
14324,26.0,613,14516,15129,104,813,20508,5794,14714,20508,1320,0.029890774331968014,0.7078213380144334,0.005071191730056563,0.282523893114882,0.717476106885118,0.03964306612053833
14325,,497,14478,14975,29,686,19895,5749,14146,19895,1471,0.024981151042975623,0.7277205327971852,0.0014576526765518974,0.2889670771550641,0.7110329228449359,0.03448102538326213
14326,25.0,3887,94216,98103,250,6634,131721,37925,93796,131721,8804,0.029509341714684827,0.7152693951609842,0.001897950972130488,0.287919162472195,0.7120808375278049,0.050364026996454626
14327,,439,11796,12235,42,734,16633,4726,11907,16633,1224,0.026393314495280467,0.7091925689893585,0.0025251007034209102,0.28413395058017193,0.715866049419828,0.04412914086454638
14328,24.0,353,2989,3342,162,411,5183,1177,4006,5183,86,0.06810727377966429,0.57669303492186,0.0312560293266448,0.22708855874975883,0.7729114412502411,0.07929770403241367
14329,27.0,262,8333,8595,58,433,11625,3260,8365,11625,852,0.02253763440860215,0.7168172043010753,0.004989247311827957,0.28043010752688174,0.7195698924731183,0.037247311827956986
14330,16.0,892,17433,18325,181,1157,25240,6965,18275,25240,1700,0.03534072900158479,0.690689381933439,0.007171156893819334,0.2759508716323296,0.7240491283676703,0.04583993660855785
14331,27.0,415,11321,11736,108,352,15456,4421,11035,15456,1223,0.026850414078674948,0.7324663561076604,0.006987577639751553,0.286037784679089,0.713962215320911,0.022774327122153208
14332,,1022,25404,26426,326,1319,35623,10067,25556,35623,2578,0.028689329927294165,0.7131347724784549,0.0091513909552817,0.2825983213092665,0.7174016786907336,0.03702664009207535
