user.id,max_text,text_len,age,Upper_character,Lower_character,Alphabets,Numeric,Punctuation,Printable,Vowel,Consonent,All_Characters,Stop words,Upper_ratio,Lower_ratio,Number_ratio,Vowel_ratio,Consonent_ratio,Punctuation_ratio,gender_female,gender_male,sign_Aquarius,sign_Aries,sign_Cancer,sign_Capricorn,sign_Gemini,sign_Leo,sign_Libra,sign_Pisces,sign_Sagittarius,sign_Scorpio,sign_Taurus,sign_Virgo,topic_Accounting,topic_Advertising,topic_Agriculture,topic_Architecture,topic_Arts,topic_Automotive,topic_Banking,topic_Biotech,topic_BusinessServices,topic_Chemicals,topic_Communications-Media,topic_Construction,topic_Consulting,topic_Education,topic_Engineering,topic_Environment,topic_Fashion,topic_Government,topic_HumanResources,topic_Internet,topic_InvestmentBanking,topic_Law,topic_LawEnforcement-Security,topic_Manufacturing,topic_Maritime,topic_Marketing,topic_Military,topic_Museums-Libraries,topic_Non-Profit,topic_Publishing,topic_RealEstate,topic_Religion,topic_Science,topic_Sports-Recreation,topic_Student,topic_Technology,topic_Telecommunications,topic_Tourism,topic_Transportation,topic_indUnk
18973,2508,4393,25.0,83,3155,3238,4,214,4395,1266,3129,4395,398,0.01888509670079636,0.7178612059158134,0.0009101251422070534,0.2880546075085324,0.7119453924914676,0.04869169510807736,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18979,946,2765,17.0,99,1895,1994,0,92,2770,770,2000,2770,205,0.035740072202166066,0.6841155234657039,0.0,0.2779783393501805,0.7220216606498195,0.0332129963898917,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18980,7803,452710,25.0,14777,319016,333793,2711,16804,453037,126105,326932,453037,32245,0.03261764491641963,0.7041720654162905,0.005984058697192503,0.27835474806693494,0.7216452519330651,0.03709189315662959,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18981,1644,5071,17.0,181,3608,3789,8,146,5075,1457,3618,5075,391,0.03566502463054187,0.710935960591133,0.0015763546798029558,0.2870935960591133,0.7129064039408867,0.02876847290640394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18982,2002,12544,16.0,444,8954,9398,4,269,12557,3636,8921,12557,1046,0.03535876403599586,0.7130684080592499,0.00031854742374771045,0.2895596081866688,0.7104403918133312,0.021422314247033527,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18986,414,13365,16.0,424,7267,7691,6,455,13456,2682,10774,13456,618,0.03151010701545779,0.5400564803804994,0.00044589774078478004,0.19931629013079666,0.8006837098692033,0.03381391200951248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18988,4431,40177,24.0,1667,27646,29313,217,1374,40318,11090,29228,40318,2746,0.04134629693933231,0.6856986953717943,0.005382211419217223,0.2750632471848802,0.7249367528151198,0.034079071382509055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18989,1978,7314,23.0,220,5389,5609,19,225,7323,2109,5214,7323,557,0.03004233237744094,0.7359005871910419,0.0025945650689608085,0.2879967226546497,0.7120032773453503,0.030725112658746414,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18990,1135,2445,24.0,105,1543,1648,1,87,2464,597,1867,2464,133,0.04261363636363636,0.6262175324675324,0.00040584415584415587,0.24228896103896103,0.757711038961039,0.03530844155844156,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18991,1864,4741,17.0,117,3448,3565,1,149,4746,1335,3411,4746,335,0.02465233881163085,0.7265065318162663,0.00021070375052675939,0.28128950695322374,0.7187104930467763,0.031394858828487145,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18992,3903,4274,27.0,122,3009,3131,97,150,4275,1261,3014,4275,298,0.02853801169590643,0.703859649122807,0.022690058479532163,0.2949707602339181,0.7050292397660819,0.03508771929824561,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18993,7273,558690,27.0,27479,380264,407743,3534,26569,559783,153904,405879,559783,36207,0.04908866471471981,0.6793060882520549,0.006313160635460527,0.2749351087832249,0.7250648912167751,0.04746303478312132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18995,5468,47882,17.0,2850,30059,32909,1539,4136,47932,12538,35394,47932,3045,0.05945923391471251,0.6271175832429274,0.03210798631394476,0.26157890344654927,0.7384210965534507,0.08628890928815823,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18997,968,2201,16.0,224,1279,1530,13,179,2206,551,1659,2210,75,0.10135746606334842,0.5787330316742082,0.0058823529411764705,0.2493212669683258,0.7506787330316742,0.08099547511312218,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18998,4931,18493,23.0,40,14075,14115,31,596,18502,5394,13108,18502,1740,0.0021619284401686303,0.7607285698843368,0.0016754945411306887,0.29153605015673983,0.7084639498432602,0.03221273375851259,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,8799,24457,25.0,551,17518,18069,181,1586,24473,6975,17498,24473,1680,0.02251460793527561,0.7158092591835901,0.007395905691987088,0.2850079679646958,0.7149920320353043,0.06480611285906918,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19002,2406,3160,17.0,86,2249,2335,23,159,3161,879,2282,3161,248,0.027206580196140463,0.7114837076874407,0.007276178424549193,0.2780765580512496,0.7219234419487504,0.05030053780449225,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19003,1705,12091,27.0,340,8515,8855,26,433,12107,3386,8721,12107,895,0.02808292723217973,0.7033121334765012,0.002147517964813744,0.2796729164945899,0.7203270835054101,0.03576443379862889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19004,7715,21378,16.0,816,15131,15947,66,814,21396,6018,15378,21396,1699,0.03813796971396523,0.7071882594877548,0.0030846887268648347,0.28126752664049354,0.7187324733595064,0.03804449429799962,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19005,2769,89587,17.0,1400,64425,65825,229,4814,89693,24824,64869,89693,7927,0.01560879890292442,0.7182834780863613,0.0025531535348354943,0.276766302832997,0.723233697167003,0.05367196994191297,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19006,7602,21135,14.0,687,15395,16082,287,618,21139,5941,15198,21139,1741,0.032499172146269927,0.7282747528265292,0.013576801173187,0.2810445148777142,0.7189554851222858,0.02923506315341312,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19008,3433,55713,23.0,1323,40761,42084,105,1679,55754,16037,39724,55761,4157,0.023726260289449616,0.7309947812987572,0.0018830365309086996,0.28760244615412206,0.712397553845878,0.030110650813292443,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19009,10496,18670,17.0,548,13642,14190,35,565,18674,5437,13237,18674,1649,0.02934561422298383,0.7305344329013602,0.0018742636821248795,0.29115347542037057,0.7088465245796294,0.03025597086858734,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19010,2726,4721,24.0,107,3467,3574,11,178,4722,1379,3343,4722,392,0.02265988987717069,0.7342227869546802,0.002329521389241847,0.29203727234222787,0.7079627276577721,0.037695891571368066,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19012,2706,40370,23.0,364,29544,29908,497,1914,40416,11094,29322,40416,2556,0.00900633412509897,0.7309976247030879,0.012297110055423595,0.27449524940617576,0.7255047505938242,0.04735748218527316,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19013,1524,2683,14.0,131,1783,1914,4,166,2686,731,1955,2686,139,0.04877140729709605,0.6638123603871928,0.0014892032762472078,0.2721518987341772,0.7278481012658228,0.06180193596425912,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19017,3409,38397,16.0,1807,26204,28011,119,2244,38425,10477,27948,38425,2174,0.047026675341574495,0.6819518542615485,0.0030969420949902406,0.27266102797657776,0.7273389720234222,0.058399479505530254,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19019,1058,4816,26.0,0,3574,3574,11,176,4821,1352,3469,4821,453,0.0,0.7413399709603816,0.0022816842978635138,0.2804397427919519,0.7195602572080482,0.03650694876581622,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19020,860,2872,13.0,213,1826,2039,5,128,2881,809,2072,2881,169,0.07393266227004512,0.6338077056577577,0.0017355085039916696,0.28080527594585214,0.7191947240541479,0.04442901770218674,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19022,4202,34228,16.0,1054,24460,25514,235,1550,34248,9625,24623,34248,2697,0.030775519738378884,0.7142022891847699,0.006861714552674609,0.28103830880635366,0.7189616911936464,0.04525811726232189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19023,5167,192489,16.0,4895,137335,142230,287,9609,192654,53900,138754,192654,16690,0.025408244832705266,0.7128582848007309,0.0014897173170554466,0.2797761790567546,0.7202238209432454,0.04987698153165779,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19026,1154,16755,25.0,10,12097,12107,22,1027,16785,4445,12340,16785,1275,0.0005957700327673518,0.7207030086386654,0.001310694072088174,0.2648197795650879,0.7351802204349122,0.061185582365207034,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19028,779,2287,24.0,55,1499,1554,11,54,2294,618,1676,2294,191,0.023975588491717523,0.6534437663469922,0.004795117698343505,0.26939843068875324,0.7306015693112468,0.023539668700959023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19029,5697,8921,16.0,915,5992,6907,16,309,8924,2714,6210,8924,536,0.1025324966382788,0.6714477812640072,0.0017929179740026895,0.30412371134020616,0.6958762886597938,0.03462572837292694,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19030,1108,2762,25.0,93,1964,2057,7,103,2765,790,1975,2765,162,0.03363471971066908,0.7103074141048824,0.002531645569620253,0.2857142857142857,0.7142857142857143,0.03725135623869801,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19031,8290,14308,42.0,536,10352,10888,68,483,14313,4135,10178,14313,1158,0.03744847341577587,0.7232585761196115,0.004750925731852163,0.28889820442953956,0.7111017955704604,0.03374554600712639,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19033,9470,53646,36.0,1197,41132,42329,185,1533,53617,16461,37202,53663,3560,0.022305871829752345,0.7664871512960513,0.003447440508357714,0.3067476659896018,0.6932523340103982,0.0285671691854723,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19034,944,4082,14.0,332,2445,2777,19,102,4101,1039,3062,4101,252,0.08095586442331139,0.5961960497439649,0.004633016337478664,0.25335284077054376,0.7466471592294562,0.02487198244330651,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19035,60676,254800,15.0,12189,181942,194131,2217,8602,254968,74501,180467,254968,15753,0.04780599918421135,0.713587587461956,0.008695208810517397,0.2921974522292994,0.7078025477707006,0.03373756706723981,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19040,2338,9812,35.0,212,6979,7191,21,627,9819,2750,7069,9819,717,0.021590793359812607,0.7107648436704349,0.0021387106630003055,0.2800692534881353,0.7199307465118647,0.06385578979529484,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19041,1840,20311,17.0,915,13765,14680,97,1255,20341,5546,14795,20341,1405,0.04498303918194779,0.676712059387444,0.004768693771201022,0.2726512954132049,0.7273487045867951,0.06169804827687921,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19042,2344,30874,26.0,920,21621,22541,455,1239,30931,8478,22453,30931,2259,0.029743622902589636,0.6990074682357506,0.014710161326824222,0.2740939510523423,0.7259060489476576,0.04005690084381365,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19044,2012,12396,48.0,529,8411,8940,31,595,12415,3429,8986,12415,819,0.042609746274667744,0.6774869109947644,0.0024969794603302456,0.2761981474023359,0.7238018525976642,0.04792589609343536,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19047,1814,11040,25.0,307,8008,8315,38,323,11049,3165,7884,11049,1011,0.02778531993845597,0.7247714725314508,0.003439225269255136,0.28645126255769754,0.7135487374423025,0.029233414788668657,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19048,1042,2276,15.0,6,1535,1541,8,153,2278,565,1713,2278,165,0.0026338893766461808,0.6738366988586479,0.003511852502194908,0.24802458296751537,0.7519754170324846,0.06716417910447761,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19051,2531,2531,15.0,96,1764,1860,11,143,2531,722,1809,2531,186,0.03792967206637693,0.6969577242196761,0.00434610825760569,0.2852627419992098,0.7147372580007902,0.056499407348873966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19052,2671,9774,23.0,301,7110,7411,31,212,9781,2798,6983,9781,772,0.030773949493916777,0.7269195378795624,0.0031694100807688375,0.2860648195481035,0.7139351804518965,0.021674675391064307,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19053,388,3607,13.0,142,1915,2057,7,155,3643,651,2992,3643,122,0.03897886357397749,0.5256656601701895,0.0019214932747735384,0.17869887455393907,0.8213011254460609,0.042547351084271205,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19056,895,4702,16.0,359,2784,3143,94,266,4713,1188,3525,4713,191,0.07617228941226395,0.5907065563335455,0.01994483343942287,0.25206874602164225,0.7479312539783577,0.05643963505198388,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19057,1930,2282,33.0,41,1676,1717,0,86,2283,665,1618,2283,169,0.017958826106000875,0.7341217696014016,0.0,0.2912833990363557,0.7087166009636443,0.037669732807709154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19059,2846,19329,25.0,789,13436,14225,67,867,19346,5330,14016,19346,1377,0.040783624521864986,0.6945104931251939,0.00346324821668562,0.2755091491781247,0.7244908508218754,0.04481546572934974,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19060,2910,7451,23.0,231,5391,5622,13,293,7455,2170,5285,7455,591,0.030985915492957747,0.723138832997988,0.001743796109993293,0.29107981220657275,0.7089201877934272,0.03930248155600268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19061,15028,35395,14.0,1217,25581,26798,25,1762,35399,10078,25321,35399,2461,0.03437950224582615,0.72264753241617,0.0007062346393965931,0.2846973078335546,0.7153026921664454,0.04977541738467188,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19063,811,5196,24.0,139,3562,3701,16,179,5209,1428,3781,5209,349,0.026684584373200232,0.683816471491649,0.0030716068343252063,0.2741409099635247,0.7258590900364753,0.034363601459013245,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19064,17937,485975,15.0,45882,291801,337683,5673,38119,486184,128504,357680,486184,23546,0.09437167821236404,0.6001863492011255,0.011668421832063581,0.26431145409968243,0.7356885459003176,0.07840447238082701,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19065,1979,2506,24.0,59,1848,1907,12,79,2508,709,1799,2508,180,0.023524720893141945,0.7368421052631579,0.004784688995215311,0.28269537480063794,0.717304625199362,0.03149920255183413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19066,2257,8750,27.0,196,6372,6568,41,265,8755,2463,6292,8755,689,0.02238720731010851,0.7278126784694461,0.004683038263849229,0.28132495716733297,0.718675042832667,0.03026841804683038,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19067,11659,369733,24.0,5637,276143,281780,1101,14366,370033,105941,264096,370037,28414,0.01523361177395774,0.7462578066517672,0.0029753781378618893,0.2862983971873083,0.7137016028126917,0.03882314471255577,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19069,2315,46777,17.0,958,33718,34676,239,2304,46832,13023,33809,46832,3429,0.020456098394260335,0.7199777929620772,0.005103348138025282,0.27807909121967883,0.7219209087803211,0.0491971301674069,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19071,4144,46208,24.0,3474,29783,33257,14,3144,46231,12933,33298,46231,3226,0.075144383638684,0.6442214098764898,0.00030282710735220957,0.27974735567043757,0.7202526443295624,0.06800631610823905,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19072,5161,7092,25.0,312,4922,5234,19,374,7095,1974,5121,7095,479,0.04397463002114165,0.6937279774489077,0.002677942212825934,0.27822410147991544,0.7217758985200846,0.05271317829457364,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,1645,5351,17.0,271,3677,3948,17,258,5355,1495,3860,5355,358,0.05060690943043884,0.6866479925303455,0.0031746031746031746,0.2791783380018674,0.7208216619981326,0.048179271708683476,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19074,2187,4215,16.0,9,3057,3066,9,310,4217,1176,3041,4217,284,0.0021342186388427793,0.7249229309935974,0.0021342186388427793,0.2788712354754565,0.7211287645245436,0.07351197533791795,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19077,1375,14075,26.0,534,9596,10130,44,728,14107,3815,10292,14107,838,0.037853547884029205,0.6802296732118807,0.003119018926773942,0.27043311831005884,0.7295668816899412,0.05160558587935068,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19078,3138,42223,25.0,1125,31035,32160,156,1458,42261,12256,30005,42261,3108,0.02662028820898701,0.7343650173919216,0.0036913466316461988,0.2900073353683065,0.7099926646316935,0.03449989351884716,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19079,20452,93025,37.0,1942,71905,73847,412,2723,93032,29025,64007,93032,6190,0.020874537793447417,0.7729060968268983,0.0044285837131309656,0.31198942299423854,0.6880105770057614,0.02926949866712529,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
